# LAMMPS data file written by OVITO Basic 3.7.12
800 atoms
6 atom types
0.0 24.675 xlo xhi
0.0 21.367023213 ylo yhi
0.0 13.632 zlo zhi
-12.341229437 0.0 0.0 xy xz yz

Masses

1 1.0
2 1.0
3 1.0
4 1.0
5 1.0
6 12.0107  # C

Atoms  # atomic

52 6 -1.234 4.986 11.928
53 6 0.0 4.273 8.52
54 6 0.0 4.274 11.928
55 6 -0.001 5.698 8.52
56 6 1.233 4.986 11.928
57 6 -3.702 6.41 8.52
58 6 -3.702 6.41 11.928
59 6 -3.702 7.835 8.52
60 6 -2.468 7.123 11.928
61 6 -1.234 6.41 8.52
62 6 -1.234 6.41 11.928
63 6 -1.235 7.835 8.52
64 6 -0.001 7.123 11.928
65 6 -4.936 8.547 1.704
66 6 -4.936 8.547 5.112
67 6 -4.936 9.972 1.704
68 6 -3.702 9.26 5.112
69 6 -2.468 8.547 1.704
70 6 -2.468 8.547 5.112
71 6 -2.468 9.972 1.704
72 6 -1.235 9.26 5.112
73 6 -6.17 10.684 1.704
74 6 -6.17 10.684 5.112
75 6 -6.17 12.108 1.704
76 6 -4.936 11.396 5.112
77 6 -3.702 10.684 1.704
78 6 -3.702 10.684 5.112
79 6 -3.702 12.108 1.704
80 6 -2.469 11.396 5.112
81 6 -4.936 8.547 8.52
82 6 -4.936 8.547 11.928
83 6 -4.936 9.972 8.52
84 6 -3.702 9.26 11.928
85 6 -2.468 8.547 8.52
86 6 -2.468 8.547 11.928
87 6 -2.468 9.972 8.52
88 6 -1.235 9.26 11.928
89 6 -6.17 10.684 8.52
90 6 -6.17 10.684 11.928
91 6 -6.17 12.108 8.52
92 6 -4.936 11.396 11.928
93 6 -3.702 10.684 8.52
94 6 -3.702 10.684 11.928
95 6 -3.702 12.108 8.52
96 6 -2.469 11.396 11.928
97 6 -7.404 12.821 1.704
98 6 -7.404 12.821 5.112
99 6 -7.404 14.245 1.704
100 6 -6.17 13.533 5.112
101 6 -4.936 12.821 1.704
102 6 -4.936 12.821 5.112
103 6 -4.936 14.245 1.704
104 6 -3.703 13.533 5.112
105 6 -8.638 14.957 1.704
106 6 -8.638 14.957 5.112
107 6 -8.638 16.382 1.704
108 6 -7.404 15.67 5.112
109 6 -6.17 14.957 1.704
110 6 -6.17 14.957 5.112
111 6 -6.17 16.382 1.704
112 6 -4.937 15.67 5.112
113 6 -7.404 12.821 8.52
114 6 -7.404 12.821 11.928
115 6 -7.404 14.245 8.52
116 6 -6.17 13.533 11.928
117 6 -4.936 12.821 8.52
118 6 -4.936 12.821 11.928
119 6 -4.936 14.245 8.52
120 6 -3.703 13.533 11.928
121 6 -8.638 14.957 8.52
122 6 -8.638 14.957 11.928
123 6 -8.638 16.382 8.52
124 6 -7.404 15.67 11.928
125 6 -6.17 14.957 8.52
126 6 -6.17 14.957 11.928
127 6 -6.17 16.382 8.52
128 6 -4.937 15.67 11.928
129 6 -9.872 17.094 1.704
130 6 -9.872 17.094 5.112
131 6 -9.872 18.519 1.704
132 6 -8.638 17.806 5.112
133 6 -7.404 17.094 1.704
134 6 -7.404 17.094 5.112
135 6 -7.404 18.519 1.704
136 6 -6.17 17.806 5.112
137 6 -11.106 19.231 1.704
138 6 -11.106 19.231 5.112
139 6 -11.106 20.655 1.704
140 6 -9.872 19.943 5.112
141 6 -8.638 19.231 1.704
142 6 -8.638 19.231 5.112
143 6 -8.638 20.655 1.704
144 6 -7.404 19.943 5.112
145 6 -9.872 17.094 8.52
146 6 -9.872 17.094 11.928
147 6 -9.872 18.519 8.52
148 6 -8.638 17.806 11.928
149 6 -7.404 17.094 8.52
150 6 -7.404 17.094 11.928
151 6 -7.404 18.519 8.52
152 6 -6.17 17.806 11.928
153 6 -11.106 19.231 8.52
154 6 -11.106 19.231 11.928
155 6 -11.106 20.655 8.52
156 6 -9.872 19.943 11.928
157 6 -8.638 19.231 8.52
158 6 -8.638 19.231 11.928
159 6 -8.638 20.655 8.52
160 6 -7.404 19.943 11.928
161 6 4.935 0.0 1.704
162 6 4.935 0.0 5.112
163 6 4.935 1.424 1.704
164 6 6.169 0.712 5.112
165 6 7.402 0.0 1.704
166 6 7.402 0.0 5.112
167 6 7.402 1.424 1.704
168 6 8.636 0.712 5.112
169 6 3.701 2.137 1.704
170 6 3.701 2.137 5.112
171 6 3.701 3.561 1.704
172 6 4.935 2.849 5.112
173 6 6.168 2.137 1.704
174 6 6.168 2.137 5.112
175 6 6.168 3.561 1.704
176 6 7.402 2.849 5.112
177 6 4.935 0.0 8.52
178 6 4.935 0.0 11.928
179 6 4.935 1.424 8.52
180 6 6.169 0.712 11.928
181 6 7.402 0.0 8.52
182 6 7.402 0.0 11.928
183 6 7.402 1.424 8.52
184 6 8.636 0.712 11.928
185 6 3.701 2.137 8.52
186 6 3.701 2.137 11.928
187 6 3.701 3.561 8.52
188 6 4.935 2.849 11.928
189 6 6.168 2.137 8.52
190 6 6.168 2.137 11.928
191 6 6.168 3.561 8.52
192 6 7.402 2.849 11.928
193 6 2.467 4.273 1.704
194 6 2.467 4.274 5.112
195 6 2.467 5.698 1.704
196 6 3.701 4.986 5.112
197 6 4.935 4.273 1.704
198 6 4.934 4.274 5.112
199 6 4.934 5.698 1.704
200 6 6.168 4.986 5.112
201 6 1.233 6.41 1.704
202 6 1.233 6.41 5.112
203 6 1.233 7.835 1.704
204 6 2.467 7.123 5.112
205 6 3.701 6.41 1.704
206 6 3.701 6.41 5.112
207 6 3.7 7.835 1.704
208 6 4.934 7.123 5.112
209 6 2.467 4.273 8.52
210 6 2.467 4.274 11.928
211 6 2.467 5.698 8.52
212 6 3.701 4.986 11.928
213 6 4.935 4.273 8.52
214 6 4.934 4.274 11.928
215 6 4.934 5.698 8.52
216 6 6.168 4.986 11.928
217 6 1.233 6.41 8.52
218 6 1.233 6.41 11.928
219 6 1.233 7.835 8.52
220 6 2.467 7.123 11.928
221 6 3.701 6.41 8.52
222 6 3.701 6.41 11.928
223 6 3.7 7.835 8.52
224 6 4.934 7.123 11.928
225 6 -0.001 8.547 1.704
226 6 -0.001 8.547 5.112
227 6 -0.001 9.972 1.704
228 6 1.233 9.26 5.112
229 6 2.467 8.547 1.704
230 6 2.467 8.547 5.112
231 6 2.466 9.972 1.704
232 6 3.7 9.26 5.112
233 6 -1.235 10.684 1.704
234 6 -1.235 10.684 5.112
235 6 -1.235 12.108 1.704
236 6 -0.001 11.396 5.112
237 6 1.233 10.684 1.704
238 6 1.233 10.684 5.112
239 6 1.232 12.108 1.704
240 6 2.466 11.396 5.112
241 6 -0.001 8.547 8.52
242 6 -0.001 8.547 11.928
243 6 -0.001 9.972 8.52
244 6 1.233 9.26 11.928
245 6 2.467 8.547 8.52
246 6 2.467 8.547 11.928
247 6 2.466 9.972 8.52
248 6 3.7 9.26 11.928
249 6 -1.235 10.684 8.52
250 6 -1.235 10.684 11.928
251 6 -1.235 12.108 8.52
252 6 -0.001 11.396 11.928
253 6 1.233 10.684 8.52
254 6 1.233 10.684 11.928
255 6 1.232 12.108 8.52
256 6 2.466 11.396 11.928
257 6 -2.469 12.821 1.704
258 6 -2.469 12.821 5.112
259 6 -2.469 14.245 1.704
260 6 -1.235 13.533 5.112
261 6 -0.001 12.821 1.704
262 6 -0.001 12.821 5.112
263 6 -0.001 14.245 1.704
264 6 1.232 13.533 5.112
265 6 -3.703 14.957 1.704
266 6 -3.703 14.957 5.112
267 6 -3.703 16.382 1.704
268 6 -2.469 15.67 5.112
269 6 -1.235 14.957 1.704
270 6 -1.235 14.957 5.112
271 6 -1.235 16.382 1.704
272 6 -0.002 15.67 5.112
273 6 -2.469 12.821 8.52
274 6 -2.469 12.821 11.928
275 6 -2.469 14.245 8.52
276 6 -1.235 13.533 11.928
277 6 -0.001 12.821 8.52
278 6 -0.001 12.821 11.928
279 6 -0.001 14.245 8.52
280 6 1.232 13.533 11.928
281 6 -3.703 14.957 8.52
282 6 -3.703 14.957 11.928
283 6 -3.703 16.382 8.52
284 6 -2.469 15.67 11.928
285 6 -1.235 14.957 8.52
286 6 -1.235 14.957 11.928
287 6 -1.235 16.382 8.52
288 6 -0.002 15.67 11.928
289 6 -4.937 17.094 1.704
290 6 -4.937 17.094 5.112
291 6 -4.937 18.519 1.704
292 6 -3.703 17.806 5.112
293 6 -2.469 17.094 1.704
294 6 -2.469 17.094 5.112
295 6 -2.469 18.519 1.704
296 6 -1.236 17.806 5.112
297 6 -6.171 19.231 1.704
298 6 -6.171 19.231 5.112
299 6 -6.171 20.655 1.704
300 6 -4.937 19.943 5.112
301 6 -3.703 19.231 1.704
302 6 -3.703 19.231 5.112
303 6 -3.703 20.655 1.704
304 6 -2.469 19.943 5.112
305 6 -4.937 17.094 8.52
306 6 -4.937 17.094 11.928
307 6 -4.937 18.519 8.52
308 6 -3.703 17.806 11.928
309 6 -2.469 17.094 8.52
310 6 -2.469 17.094 11.928
311 6 -2.469 18.519 8.52
312 6 -1.236 17.806 11.928
313 6 -6.171 19.231 8.52
314 6 -6.171 19.231 11.928
315 6 -6.171 20.655 8.52
316 6 -4.937 19.943 11.928
317 6 -3.703 19.231 8.52
318 6 -3.703 19.231 11.928
319 6 -3.703 20.655 8.52
320 6 -2.469 19.943 11.928
321 6 9.87 0.0 1.704
322 6 9.87 0.0 5.112
323 6 9.87 1.424 1.704
324 6 11.104 0.712 5.112
325 6 12.337 0.0 1.704
326 6 12.337 0.0 5.112
327 6 12.337 1.424 1.704
328 6 13.571 0.712 5.112
329 6 8.636 2.137 1.704
330 6 8.636 2.137 5.112
331 6 8.636 3.561 1.704
332 6 9.87 2.849 5.112
333 6 11.103 2.137 1.704
334 6 11.103 2.137 5.112
335 6 11.103 3.561 1.704
336 6 12.337 2.849 5.112
337 6 9.87 0.0 8.52
338 6 9.87 0.0 11.928
339 6 9.87 1.424 8.52
340 6 11.104 0.712 11.928
341 6 12.337 0.0 8.52
342 6 12.337 0.0 11.928
343 6 12.337 1.424 8.52
344 6 13.571 0.712 11.928
345 6 8.636 2.137 8.52
346 6 8.636 2.137 11.928
347 6 8.636 3.561 8.52
348 6 9.87 2.849 11.928
349 6 11.103 2.137 8.52
350 6 11.103 2.137 11.928
351 6 11.103 3.561 8.52
352 6 12.337 2.849 11.928
353 6 7.402 4.273 1.704
354 6 7.402 4.274 5.112
355 6 7.402 5.698 1.704
356 6 8.636 4.986 5.112
357 6 9.869 4.273 1.704
358 6 9.869 4.274 5.112
359 6 9.869 5.698 1.704
360 6 11.103 4.986 5.112
361 6 6.168 6.41 1.704
362 6 6.168 6.41 5.112
363 6 6.168 7.835 1.704
364 6 7.402 7.123 5.112
365 6 8.636 6.41 1.704
366 6 8.635 6.41 5.112
367 6 8.635 7.835 1.704
368 6 9.869 7.123 5.112
369 6 7.402 4.273 8.52
370 6 7.402 4.274 11.928
371 6 7.402 5.698 8.52
372 6 8.636 4.986 11.928
373 6 9.869 4.273 8.52
374 6 9.869 4.274 11.928
375 6 9.869 5.698 8.52
376 6 11.103 4.986 11.928
377 6 6.168 6.41 8.52
378 6 6.168 6.41 11.928
379 6 6.168 7.835 8.52
380 6 7.402 7.123 11.928
381 6 8.636 6.41 8.52
382 6 8.635 6.41 11.928
383 6 8.635 7.835 8.52
384 6 9.869 7.123 11.928
385 6 4.934 8.547 1.704
386 6 4.934 8.547 5.112
387 6 4.934 9.972 1.704
388 6 6.168 9.26 5.112
389 6 7.402 8.547 1.704
390 6 7.402 8.547 5.112
391 6 7.401 9.972 1.704
392 6 8.635 9.26 5.112
393 6 3.7 10.684 1.704
394 6 3.7 10.684 5.112
395 6 3.7 12.108 1.704
396 6 4.934 11.396 5.112
397 6 6.168 10.684 1.704
398 6 6.168 10.684 5.112
399 6 6.167 12.108 1.704
400 6 7.401 11.396 5.112
401 6 4.934 8.547 8.52
402 6 4.934 8.547 11.928
403 6 4.934 9.972 8.52
404 6 6.168 9.26 11.928
405 6 7.402 8.547 8.52
406 6 7.402 8.547 11.928
407 6 7.401 9.972 8.52
408 6 8.635 9.26 11.928
409 6 3.7 10.684 8.52
410 6 3.7 10.684 11.928
411 6 3.7 12.108 8.52
412 6 4.934 11.396 11.928
413 6 6.168 10.684 8.52
414 6 6.168 10.684 11.928
415 6 6.167 12.108 8.52
416 6 7.401 11.396 11.928
417 6 2.466 12.821 1.704
418 6 2.466 12.821 5.112
419 6 2.466 14.245 1.704
420 6 3.7 13.533 5.112
421 6 4.934 12.821 1.704
422 6 4.934 12.821 5.112
423 6 4.933 14.245 1.704
424 6 6.167 13.533 5.112
425 6 1.232 14.957 1.704
426 6 1.232 14.957 5.112
427 6 1.232 16.382 1.704
428 6 2.466 15.67 5.112
429 6 3.7 14.957 1.704
430 6 3.7 14.957 5.112
431 6 3.7 16.382 1.704
432 6 4.933 15.67 5.112
433 6 2.466 12.821 8.52
434 6 2.466 12.821 11.928
435 6 2.466 14.245 8.52
436 6 3.7 13.533 11.928
437 6 4.934 12.821 8.52
438 6 4.934 12.821 11.928
439 6 4.933 14.245 8.52
440 6 6.167 13.533 11.928
441 6 1.232 14.957 8.52
442 6 1.232 14.957 11.928
443 6 1.232 16.382 8.52
444 6 2.466 15.67 11.928
445 6 3.7 14.957 8.52
446 6 3.7 14.957 11.928
447 6 3.7 16.382 8.52
448 6 4.933 15.67 11.928
449 6 -0.002 17.094 1.704
450 6 -0.002 17.094 5.112
451 6 -0.002 18.519 1.704
452 6 1.232 17.806 5.112
453 6 2.466 17.094 1.704
454 6 2.466 17.094 5.112
455 6 2.466 18.519 1.704
456 6 3.699 17.806 5.112
457 6 -1.236 19.231 1.704
458 6 -1.236 19.231 5.112
459 6 -1.236 20.655 1.704
460 6 -0.002 19.943 5.112
461 6 1.232 19.231 1.704
462 6 1.232 19.231 5.112
463 6 1.232 20.655 1.704
464 6 2.465 19.943 5.112
465 6 -0.002 17.094 8.52
466 6 -0.002 17.094 11.928
467 6 -0.002 18.519 8.52
468 6 1.232 17.806 11.928
469 6 2.466 17.094 8.52
470 6 2.466 17.094 11.928
471 6 2.466 18.519 8.52
472 6 3.699 17.806 11.928
473 6 -1.236 19.231 8.52
474 6 -1.236 19.231 11.928
475 6 -1.236 20.655 8.52
476 6 -0.002 19.943 11.928
477 6 1.232 19.231 8.52
478 6 1.232 19.231 11.928
479 6 1.232 20.655 8.52
480 6 2.465 19.943 11.928
481 6 14.805 0.0 1.704
482 6 14.805 0.0 5.112
483 6 14.805 1.424 1.704
484 6 16.038 0.712 5.112
485 6 17.272 0.0 1.704
486 6 17.272 0.0 5.112
487 6 17.272 1.424 1.704
488 6 18.506 0.712 5.112
489 6 13.571 2.137 1.704
490 6 13.571 2.137 5.112
491 6 13.571 3.561 1.704
492 6 14.805 2.849 5.112
493 6 16.038 2.137 1.704
494 6 16.038 2.137 5.112
495 6 16.038 3.561 1.704
496 6 17.272 2.849 5.112
497 6 14.805 0.0 8.52
498 6 14.805 0.0 11.928
499 6 14.805 1.424 8.52
500 6 16.038 0.712 11.928
501 6 17.272 0.0 8.52
502 6 17.272 0.0 11.928
503 6 17.272 1.424 8.52
504 6 18.506 0.712 11.928
505 6 13.571 2.137 8.52
506 6 13.571 2.137 11.928
507 6 13.571 3.561 8.52
508 6 14.805 2.849 11.928
509 6 16.038 2.137 8.52
510 6 16.038 2.137 11.928
511 6 16.038 3.561 8.52
512 6 17.272 2.849 11.928
513 6 12.337 4.273 1.704
514 6 12.337 4.274 5.112
515 6 12.337 5.698 1.704
516 6 13.571 4.986 5.112
517 6 14.804 4.273 1.704
518 6 14.804 4.274 5.112
519 6 14.804 5.698 1.704
520 6 16.038 4.986 5.112
521 6 11.103 6.41 1.704
522 6 11.103 6.41 5.112
523 6 11.103 7.835 1.704
524 6 12.337 7.123 5.112
525 6 13.57 6.41 1.704
526 6 13.57 6.41 5.112
527 6 13.57 7.835 1.704
528 6 14.804 7.123 5.112
529 6 12.337 4.273 8.52
530 6 12.337 4.274 11.928
531 6 12.337 5.698 8.52
532 6 13.571 4.986 11.928
533 6 14.804 4.273 8.52
534 6 14.804 4.274 11.928
535 6 14.804 5.698 8.52
536 6 16.038 4.986 11.928
537 6 11.103 6.41 8.52
538 6 11.103 6.41 11.928
539 6 11.103 7.835 8.52
540 6 12.337 7.123 11.928
541 6 13.57 6.41 8.52
542 6 13.57 6.41 11.928
543 6 13.57 7.835 8.52
544 6 14.804 7.123 11.928
545 6 9.869 8.547 1.704
546 6 9.869 8.547 5.112
547 6 9.869 9.972 1.704
548 6 11.103 9.26 5.112
549 6 12.336 8.547 1.704
550 6 12.336 8.547 5.112
551 6 12.336 9.972 1.704
552 6 13.57 9.26 5.112
553 6 8.635 10.684 1.704
554 6 8.635 10.684 5.112
555 6 8.635 12.108 1.704
556 6 9.869 11.396 5.112
557 6 11.103 10.684 1.704
558 6 11.103 10.684 5.112
559 6 11.102 12.108 1.704
560 6 12.336 11.396 5.112
561 6 9.869 8.547 8.52
562 6 9.869 8.547 11.928
563 6 9.869 9.972 8.52
564 6 11.103 9.26 11.928
565 6 12.337 8.547 8.52
566 6 12.336 8.547 11.928
567 6 12.336 9.972 8.52
568 6 13.57 9.26 11.928
569 6 8.635 10.684 8.52
570 6 8.635 10.684 11.928
571 6 8.635 12.108 8.52
572 6 9.869 11.396 11.928
573 6 11.103 10.684 8.52
574 6 11.103 10.684 11.928
575 6 11.102 12.108 8.52
576 6 12.336 11.396 11.928
577 6 7.401 12.821 1.704
578 6 7.401 12.821 5.112
579 6 7.401 14.245 1.704
580 6 8.635 13.533 5.112
581 6 9.869 12.821 1.704
582 6 9.869 12.821 5.112
583 6 9.868 14.245 1.704
584 6 11.102 13.533 5.112
585 6 6.167 14.957 1.704
586 6 6.167 14.957 5.112
587 6 6.167 16.382 1.704
588 6 7.401 15.67 5.112
589 6 8.635 14.957 1.704
590 6 8.635 14.957 5.112
591 6 8.634 16.382 1.704
592 6 9.868 15.67 5.112
593 6 7.401 12.821 8.52
594 6 7.401 12.821 11.928
595 6 7.401 14.245 8.52
596 6 8.635 13.533 11.928
597 6 9.869 12.821 8.52
598 6 9.869 12.821 11.928
599 6 9.868 14.245 8.52
600 6 11.102 13.533 11.928
601 6 6.167 14.957 8.52
602 6 6.167 14.957 11.928
603 6 6.167 16.382 8.52
604 6 7.401 15.67 11.928
605 6 8.635 14.957 8.52
606 6 8.635 14.957 11.928
607 6 8.634 16.382 8.52
608 6 9.868 15.67 11.928
609 6 4.933 17.094 1.704
610 6 4.933 17.094 5.112
611 6 4.933 18.519 1.704
612 6 6.167 17.806 5.112
613 6 7.401 17.094 1.704
614 6 7.401 17.094 5.112
615 6 7.401 18.519 1.704
616 6 8.634 17.806 5.112
617 6 3.699 19.231 1.704
618 6 3.699 19.231 5.112
619 6 3.699 20.655 1.704
620 6 4.933 19.943 5.112
621 6 6.167 19.231 1.704
622 6 6.167 19.231 5.112
623 6 6.167 20.655 1.704
624 6 7.4 19.943 5.112
625 6 4.933 17.094 8.52
626 6 4.933 17.094 11.928
627 6 4.933 18.519 8.52
628 6 6.167 17.806 11.928
629 6 7.401 17.094 8.52
630 6 7.401 17.094 11.928
631 6 7.401 18.519 8.52
632 6 8.634 17.806 11.928
633 6 3.699 19.231 8.52
634 6 3.699 19.231 11.928
635 6 3.699 20.655 8.52
636 6 4.933 19.943 11.928
637 6 6.167 19.231 8.52
638 6 6.167 19.231 11.928
639 6 6.167 20.655 8.52
640 6 7.4 19.943 11.928
641 6 19.74 0.0 1.704
642 6 19.74 0.0 5.112
643 6 19.74 1.424 1.704
644 6 20.973 0.712 5.112
645 6 22.207 0.0 1.704
646 6 22.207 0.0 5.112
647 6 22.207 1.424 1.704
648 6 23.441 0.712 5.112
649 6 18.506 2.137 1.704
650 6 18.506 2.137 5.112
651 6 18.506 3.561 1.704
652 6 19.739 2.849 5.112
653 6 20.973 2.137 1.704
654 6 20.973 2.137 5.112
655 6 20.973 3.561 1.704
656 6 22.207 2.849 5.112
657 6 19.74 0.0 8.52
658 6 19.74 0.0 11.928
659 6 19.74 1.424 8.52
660 6 20.973 0.712 11.928
661 6 22.207 0.0 8.52
662 6 22.207 0.0 11.928
663 6 22.207 1.424 8.52
664 6 23.441 0.712 11.928
665 6 18.506 2.137 8.52
666 6 18.506 2.137 11.928
667 6 18.506 3.561 8.52
668 6 19.739 2.849 11.928
669 6 20.973 2.137 8.52
670 6 20.973 2.137 11.928
671 6 20.973 3.561 8.52
672 6 22.207 2.849 11.928
673 6 17.272 4.273 1.704
674 6 17.272 4.274 5.112
675 6 17.272 5.698 1.704
676 6 18.506 4.986 5.112
677 6 19.739 4.273 1.704
678 6 19.739 4.274 5.112
679 6 19.739 5.698 1.704
680 6 20.973 4.986 5.112
681 6 16.038 6.41 1.704
682 6 16.038 6.41 5.112
683 6 16.038 7.835 1.704
684 6 17.272 7.123 5.112
685 6 18.505 6.41 1.704
686 6 18.505 6.41 5.112
687 6 18.505 7.835 1.704
688 6 19.739 7.123 5.112
689 6 17.272 4.273 8.52
690 6 17.272 4.274 11.928
691 6 17.272 5.698 8.52
692 6 18.506 4.986 11.928
693 6 19.739 4.273 8.52
694 6 19.739 4.274 11.928
695 6 19.739 5.698 8.52
696 6 20.973 4.986 11.928
697 6 16.038 6.41 8.52
698 6 16.038 6.41 11.928
699 6 16.038 7.835 8.52
700 6 17.272 7.123 11.928
701 6 18.505 6.41 8.52
702 6 18.505 6.41 11.928
703 6 18.505 7.835 8.52
704 6 19.739 7.123 11.928
705 6 14.804 8.547 1.704
706 6 14.804 8.547 5.112
707 6 14.804 9.972 1.704
708 6 16.038 9.26 5.112
709 6 17.271 8.547 1.704
710 6 17.271 8.547 5.112
711 6 17.271 9.972 1.704
712 6 18.505 9.26 5.112
713 6 13.57 10.684 1.704
714 6 13.57 10.684 5.112
715 6 13.57 12.108 1.704
716 6 14.804 11.396 5.112
717 6 16.037 10.684 1.704
718 6 16.037 10.684 5.112
719 6 16.037 12.108 1.704
720 6 17.271 11.396 5.112
721 6 14.804 8.547 8.52
722 6 14.804 8.547 11.928
723 6 14.804 9.972 8.52
724 6 16.038 9.26 11.928
725 6 17.271 8.547 8.52
726 6 17.271 8.547 11.928
727 6 17.271 9.972 8.52
728 6 18.505 9.26 11.928
729 6 13.57 10.684 8.52
730 6 13.57 10.684 11.928
731 6 13.57 12.108 8.52
732 6 14.804 11.396 11.928
733 6 16.037 10.684 8.52
734 6 16.037 10.684 11.928
735 6 16.037 12.108 8.52
736 6 17.271 11.396 11.928
737 6 12.336 12.821 1.704
738 6 12.336 12.821 5.112
739 6 12.336 14.245 1.704
740 6 13.57 13.533 5.112
741 6 14.804 12.821 1.704
742 6 14.803 12.821 5.112
743 6 14.803 14.245 1.704
744 6 16.037 13.533 5.112
745 6 11.102 14.957 1.704
746 6 11.102 14.957 5.112
747 6 11.102 16.382 1.704
748 6 12.336 15.67 5.112
749 6 13.57 14.957 1.704
750 6 13.57 14.957 5.112
751 6 13.569 16.382 1.704
752 6 14.803 15.67 5.112
753 6 12.336 12.821 8.52
754 6 12.336 12.821 11.928
755 6 12.336 14.245 8.52
756 6 13.57 13.533 11.928
757 6 14.804 12.821 8.52
758 6 14.803 12.821 11.928
759 6 14.803 14.245 8.52
760 6 16.037 13.533 11.928
761 6 11.102 14.957 8.52
762 6 11.102 14.957 11.928
763 6 11.102 16.382 8.52
764 6 12.336 15.67 11.928
765 6 13.57 14.957 8.52
766 6 13.57 14.957 11.928
767 6 13.569 16.382 8.52
768 6 14.803 15.67 11.928
769 6 9.868 17.094 1.704
770 6 9.868 17.094 5.112
771 6 9.868 18.519 1.704
772 6 11.102 17.806 5.112
773 6 12.336 17.094 1.704
774 6 12.336 17.094 5.112
775 6 12.335 18.519 1.704
776 6 13.569 17.806 5.112
777 6 8.634 19.231 1.704
778 6 8.634 19.231 5.112
779 6 8.634 20.655 1.704
780 6 9.868 19.943 5.112
781 6 11.102 19.231 1.704
782 6 11.102 19.231 5.112
783 6 11.102 20.655 1.704
784 6 12.335 19.943 5.112
785 6 9.868 17.094 8.52
786 6 9.868 17.094 11.928
787 6 9.868 18.519 8.52
788 6 11.102 17.806 11.928
789 6 12.336 17.094 8.52
790 6 12.336 17.094 11.928
791 6 12.335 18.519 8.52
792 6 13.569 17.806 11.928
793 6 8.634 19.231 8.52
794 6 8.634 19.231 11.928
795 6 8.634 20.655 8.52
796 6 9.868 19.943 11.928
797 6 11.102 19.231 8.52
798 6 11.102 19.231 11.928
799 6 11.102 20.655 8.52
800 6 12.335 19.943 11.928
